instance_id,image_id,category_id,area,bbox_x,bbox_y,bbox_w,bbox_h
82618,50458,29,12817,255.0,269.0,156.0,276.0
82619,50458,31,18744,159.0,351.0,97.0,420.0
82620,50458,28,2994,288.0,259.0,95.0,85.0
82621,50458,13,3268,253.0,165.0,128.0,43.0
82622,50458,32,2423,218.0,623.0,44.0,140.0
82623,50458,4,145705,159.0,269.0,374.0,554.0
82624,50458,19,302,297.0,671.0,23.0,19.0
82625,50458,34,302,297.0,671.0,23.0,19.0
82626,50458,31,434,160.0,759.0,55.0,20.0
82627,50458,31,100,442.0,782.0,57.0,16.0
82628,50458,0,6719,159.0,258.0,340.0,540.0
82629,50458,16,4815,297.0,313.0,39.0,362.0
82630,50459,23,3158,312.0,909.0,50.0,83.0
82631,50459,23,2842,267.0,913.0,47.0,80.0
82632,50459,10,92950,170.0,234.0,238.0,549.0
82633,50459,33,3262,261.0,234.0,79.0,109.0
82634,50459,31,9546,357.0,277.0,51.0,285.0
82635,50459,31,6703,178.0,279.0,53.0,234.0
82636,50459,32,180,200.0,478.0,15.0,38.0
82637,50461,8,381757,125.0,0.0,486.0,926.0
82638,50462,33,2045,387.0,303.0,132.0,61.0
82639,50462,31,13746,257.0,351.0,115.0,166.0
82640,50462,31,4805,569.0,349.0,65.0,148.0
82641,50462,1,92930,257.0,303.0,378.0,442.0
82642,50462,24,15200,886.0,454.0,137.0,154.0
82643,50463,23,291,480.0,994.0,21.0,28.0
82644,50463,8,367291,104.0,103.0,689.0,720.0
82645,50463,1,48488,254.0,0.0,425.0,149.0
82646,50463,18,1713,691.0,181.0,58.0,49.0
82647,50464,31,26393,576.0,262.0,160.0,369.0
82648,50464,32,929,506.0,585.0,93.0,25.0
82649,50464,32,1268,358.0,549.0,41.0,44.0
82650,50464,24,7276,304.0,236.0,126.0,566.0
82651,50464,1,3450,461.0,228.0,77.0,119.0
82652,50464,33,426,477.0,232.0,61.0,52.0
82653,50464,6,12808,345.0,932.0,230.0,91.0
82654,50464,31,20019,273.0,246.0,115.0,479.0
82655,50464,28,5776,422.0,181.0,176.0,120.0
82656,50464,9,226782,273.0,181.0,463.0,790.0
82657,50465,1,256212,149.0,108.0,460.0,684.0
82658,50465,31,42276,149.0,179.0,100.0,613.0
82659,50465,31,31421,515.0,214.0,94.0,572.0
82660,50465,28,5772,326.0,108.0,149.0,71.0
82661,50465,19,7593,275.0,482.0,231.0,59.0
82662,50465,34,1345,389.0,495.0,59.0,46.0
82663,50466,10,185044,149.0,216.0,373.0,720.0
82664,50466,31,7967,403.0,224.0,57.0,302.0
82665,50466,31,8378,196.0,230.0,57.0,306.0
82666,50466,33,1086,257.0,216.0,137.0,42.0
82667,50466,37,536,386.0,708.0,31.0,26.0
82668,50466,37,597,422.0,620.0,31.0,27.0
82669,50466,37,568,308.0,752.0,31.0,26.0
82670,50466,37,596,215.0,615.0,31.0,26.0
82671,50467,38,66536,137.0,438.0,413.0,296.0
82672,50467,33,7993,178.0,0.0,300.0,85.0
82673,50467,31,3793,550.0,20.0,36.0,163.0
82674,50467,31,3301,73.0,21.0,37.0,145.0
82675,50467,10,472772,0.0,0.0,670.0,1015.0
82676,50469,10,70621,210.0,265.0,290.0,380.0
82677,50469,33,668,303.0,265.0,123.0,28.0
82678,50469,37,406,383.0,293.0,22.0,29.0
82679,50469,23,1910,334.0,903.0,53.0,111.0
82680,50469,23,4194,220.0,861.0,76.0,142.0
82681,50470,24,10657,496.0,536.0,145.0,216.0
82682,50470,24,8806,475.0,539.0,84.0,195.0
82683,50470,14,6014,235.0,54.0,189.0,116.0
82684,50470,25,7640,305.0,160.0,107.0,103.0
82685,50470,31,8200,221.0,219.0,86.0,141.0
82686,50470,31,11428,438.0,198.0,81.0,321.0
82687,50470,29,610,300.0,221.0,64.0,53.0
82688,50470,32,370,284.0,388.0,46.0,10.0
82689,50470,32,346,389.0,384.0,50.0,8.0
82690,50470,8,52192,249.0,467.0,238.0,258.0
82691,50470,21,8431,388.0,722.0,95.0,199.0
82692,50470,21,11667,267.0,713.0,72.0,262.0
82693,50470,23,1503,432.0,841.0,54.0,108.0
82694,50470,23,2177,247.0,940.0,94.0,56.0
82695,50470,4,56009,221.0,196.0,298.0,323.0
82696,50471,8,59825,26.0,450.0,302.0,446.0
82697,50471,1,5680,220.0,332.0,115.0,152.0
82698,50471,33,290,233.0,332.0,102.0,41.0
82699,50472,1,253879,23.0,273.0,509.0,701.0
82700,50472,31,16163,424.0,325.0,108.0,242.0
82701,50472,31,13936,23.0,329.0,95.0,235.0
82702,50472,33,5019,183.0,273.0,166.0,84.0
82703,50473,1,70357,170.0,396.0,338.0,384.0
82704,50473,31,5132,435.0,405.0,73.0,321.0
82705,50473,31,20538,170.0,461.0,88.0,319.0
82706,50473,33,1887,207.0,396.0,232.0,147.0
82707,50473,6,54620,224.0,760.0,361.0,263.0
82708,50474,10,178721,103.0,219.0,477.0,780.0
82709,50474,33,834,293.0,219.0,136.0,39.0
82710,50474,39,3655,369.0,313.0,63.0,88.0
82711,50474,37,1660,286.0,325.0,88.0,21.0
82712,50475,28,2695,300.0,260.0,128.0,101.0
82713,50475,33,1853,321.0,314.0,105.0,67.0
82714,50475,31,70030,140.0,344.0,300.0,587.0
82715,50475,32,1288,473.0,457.0,55.0,50.0
82716,50475,32,399,188.0,729.0,26.0,31.0
82717,50475,2,23818,324.0,316.0,157.0,516.0
82718,50475,29,18252,276.0,264.0,205.0,416.0
82719,50475,31,23613,477.0,344.0,120.0,522.0
82720,50475,6,20256,198.0,891.0,328.0,132.0
82721,50475,18,216,513.0,795.0,30.0,26.0
82722,50475,0,3610,300.0,259.0,128.0,102.0
82723,50475,4,216727,140.0,264.0,457.0,723.0
82724,50476,7,533884,12.0,158.0,999.0,749.0
82725,50476,32,8600,778.0,212.0,135.0,238.0
82726,50477,31,16949,194.0,246.0,80.0,380.0
82727,50477,31,14088,471.0,218.0,63.0,400.0
82728,50477,28,4026,260.0,184.0,190.0,97.0
82729,50477,10,218310,194.0,184.0,369.0,770.0
82730,50479,23,4484,148.0,815.0,104.0,87.0
82731,50479,23,6878,245.0,866.0,111.0,105.0
82732,50479,22,120,206.0,819.0,21.0,11.0
82733,50479,22,93,328.0,877.0,13.0,11.0
82734,50479,6,35126,179.0,487.0,168.0,391.0
82735,50479,32,1105,220.0,509.0,50.0,30.0
82736,50479,34,81,205.0,492.0,5.0,19.0
82737,50479,19,1201,192.0,487.0,110.0,26.0
82738,50479,1,12737,200.0,327.0,111.0,180.0
82739,50479,33,202,249.0,327.0,37.0,36.0
82740,50481,33,270,226.0,353.0,64.0,22.0
82741,50481,31,8096,174.0,356.0,114.0,193.0
82742,50481,31,635,318.0,451.0,21.0,42.0
82743,50481,24,754,283.0,536.0,49.0,48.0
82744,50481,10,90052,41.0,353.0,324.0,650.0
82745,50483,33,9672,312.0,143.0,206.0,239.0
82746,50483,31,35430,587.0,247.0,101.0,618.0
82747,50483,31,31072,154.0,241.0,94.0,613.0
82748,50483,2,340032,154.0,143.0,534.0,851.0
82749,50484,23,1034,282.0,938.0,73.0,35.0
82750,50484,6,67370,240.0,456.0,204.0,495.0
82751,50484,23,2086,336.0,917.0,93.0,69.0
82752,50484,19,1999,267.0,459.0,142.0,73.0
82753,50484,34,189,292.0,463.0,16.0,19.0
82754,50484,1,13444,254.0,292.0,149.0,187.0
82755,50484,33,141,323.0,292.0,30.0,9.0
82756,50484,32,2491,377.0,279.0,60.0,63.0
82757,50484,32,1427,256.0,286.0,38.0,60.0
82758,50484,28,3276,281.0,175.0,128.0,87.0
82759,50484,31,14121,441.0,215.0,130.0,259.0
82760,50484,31,4940,215.0,243.0,54.0,298.0
82761,50484,32,323,439.0,363.0,18.0,66.0
82762,50484,4,49424,215.0,175.0,356.0,366.0
82763,50485,31,8701,394.0,229.0,111.0,181.0
82764,50485,31,9529,182.0,244.0,53.0,250.0
82765,50485,10,77467,182.0,219.0,323.0,426.0
82766,50485,19,4386,237.0,372.0,137.0,45.0
82767,50485,34,237,291.0,381.0,23.0,36.0
82768,50485,28,243,258.0,222.0,28.0,33.0
82769,50485,23,914,275.0,811.0,45.0,55.0
82770,50485,23,1480,328.0,814.0,42.0,115.0
82771,50486,23,8681,274.0,787.0,81.0,170.0
82772,50486,23,7527,355.0,794.0,66.0,164.0
82773,50486,6,23654,255.0,597.0,157.0,216.0
82774,50486,15,1758,279.0,96.0,101.0,38.0
82775,50486,8,41339,220.0,362.0,206.0,253.0
82776,50486,32,3350,220.0,450.0,41.0,100.0
82777,50486,32,3608,372.0,455.0,54.0,102.0
82778,50486,1,20928,262.0,200.0,162.0,184.0
82779,50486,28,1277,309.0,200.0,104.0,51.0
82780,50486,15,58,377.0,184.0,10.0,9.0
82781,50489,35,2017,369.0,654.0,40.0,295.0
82782,50489,8,92100,161.0,616.0,348.0,353.0
82783,50489,31,31331,138.0,329.0,193.0,249.0
82784,50489,31,7385,401.0,337.0,105.0,281.0
82785,50489,33,1143,298.0,296.0,38.0,52.0
82786,50489,1,77505,138.0,296.0,368.0,347.0
82787,50498,32,1277,196.0,483.0,58.0,24.0
82788,50498,32,237,344.0,462.0,13.0,25.0
82789,50498,31,12570,140.0,281.0,71.0,274.0
82790,50498,29,6150,239.0,245.0,110.0,200.0
82791,50498,13,1241,255.0,193.0,77.0,33.0
82792,50498,32,130,348.0,347.0,12.0,19.0
82793,50498,33,258,270.0,288.0,52.0,22.0
82794,50498,4,54706,141.0,245.0,238.0,346.0
82795,50498,31,103,373.0,279.0,6.0,32.0
82796,50498,32,79,183.0,561.0,8.0,17.0
82797,50498,6,34788,182.0,539.0,168.0,336.0
82798,50498,23,2192,281.0,811.0,83.0,51.0
82799,50498,23,2404,189.0,860.0,49.0,71.0
82800,50498,1,5613,270.0,288.0,68.0,256.0
82801,50500,1,418497,215.0,225.0,632.0,770.0
82802,50500,28,7708,404.0,225.0,252.0,67.0
82803,50501,10,135156,0.0,374.0,389.0,600.0
82804,50501,33,950,220.0,374.0,116.0,40.0
82805,50501,32,274,202.0,499.0,24.0,58.0
82806,50502,6,47646,378.0,791.0,286.0,231.0
82807,50502,38,2377,497.0,391.0,95.0,39.0
82808,50502,33,777,454.0,387.0,162.0,26.0
82809,50502,31,20708,613.0,349.0,130.0,307.0
82810,50502,31,31760,200.0,317.0,180.0,379.0
82811,50502,1,161909,200.0,288.0,543.0,551.0
82812,50503,10,342661,63.0,199.0,621.0,814.0
82813,50503,33,3507,305.0,199.0,165.0,68.0
82814,50503,15,880,409.0,16.0,53.0,36.0
82815,50503,17,5633,251.0,172.0,67.0,144.0
82816,50503,17,4465,433.0,291.0,133.0,100.0
82817,50503,15,31912,205.0,64.0,397.0,380.0
82818,50503,39,2998,446.0,494.0,70.0,64.0
82819,50503,39,3755,230.0,481.0,67.0,74.0
82820,50503,36,12280,327.0,224.0,112.0,166.0
82821,50504,10,153918,113.0,251.0,434.0,644.0
82822,50504,33,1794,279.0,251.0,167.0,115.0
82823,50505,23,5182,275.0,844.0,139.0,62.0
82824,50505,23,942,322.0,820.0,92.0,36.0
82825,50505,6,32045,339.0,504.0,224.0,349.0
82826,50505,18,390,581.0,437.0,31.0,19.0
82827,50505,32,1665,485.0,427.0,31.0,81.0
82828,50505,31,3108,385.0,445.0,56.0,100.0
82829,50505,31,5892,561.0,341.0,92.0,114.0
82830,50505,35,164,495.0,312.0,84.0,59.0
82831,50505,28,407,572.0,315.0,34.0,21.0
82832,50505,35,150,391.0,425.0,68.0,38.0
82833,50505,4,34244,385.0,312.0,268.0,233.0
82834,50505,33,430,413.0,248.0,56.0,92.0
82835,50505,1,8119,408.0,247.0,114.0,163.0
82836,50506,7,30702,208.0,412.0,214.0,205.0
82837,50506,23,2928,451.0,909.0,86.0,82.0
82838,50506,23,1652,283.0,907.0,56.0,80.0
82839,50506,1,8370,314.0,267.0,77.0,154.0
82840,50506,4,37598,205.0,174.0,264.0,309.0
82841,50506,31,7721,218.0,219.0,98.0,172.0
82842,50506,31,6652,387.0,204.0,82.0,170.0
82843,50506,32,2768,227.0,363.0,71.0,69.0
82844,50506,32,1177,396.0,342.0,21.0,88.0
82845,50506,28,3762,272.0,174.0,161.0,91.0
82846,50506,33,229,330.0,267.0,42.0,6.0
82847,50507,33,306,270.0,203.0,54.0,41.0
82848,50507,10,129704,62.0,202.0,433.0,563.0
82849,50508,36,1001,337.0,204.0,68.0,34.0
82850,50508,36,2512,398.0,221.0,47.0,74.0
82851,50508,36,780,442.0,216.0,61.0,31.0
82852,50508,36,705,424.0,291.0,36.0,44.0
82853,50508,36,821,379.0,285.0,37.0,50.0
82854,50508,10,284626,171.0,120.0,463.0,832.0
82855,50508,35,76,422.0,367.0,6.0,23.0
82856,50508,28,3699,361.0,120.0,99.0,44.0
82857,50508,31,51469,482.0,193.0,152.0,650.0
82858,50508,31,80981,171.0,192.0,188.0,661.0
82859,50509,0,423054,231.0,56.0,629.0,950.0
82860,50509,31,24411,758.0,217.0,102.0,424.0
82861,50509,31,33063,231.0,216.0,122.0,427.0
82862,50509,28,13567,424.0,56.0,289.0,157.0
82863,50510,15,977,311.0,75.0,60.0,28.0
82864,50510,10,272501,21.0,260.0,590.0,730.0
82865,50510,33,685,269.0,260.0,130.0,39.0
82866,50511,6,14789,274.0,859.0,164.0,164.0
82867,50511,31,17887,386.0,500.0,145.0,196.0
82868,50511,31,5324,181.0,502.0,122.0,286.0
82869,50511,14,9809,290.0,331.0,132.0,101.0
82870,50511,13,1406,299.0,421.0,96.0,28.0
82871,50511,24,19667,348.0,483.0,185.0,352.0
82872,50511,2,85207,181.0,456.0,350.0,492.0
82873,50511,33,655,345.0,456.0,71.0,53.0
82874,50512,33,1002,426.0,271.0,117.0,54.0
82875,50512,10,264115,303.0,271.0,571.0,684.0
82876,50513,1,30747,153.0,0.0,336.0,135.0
82877,50513,7,116475,172.0,53.0,428.0,405.0
82878,50513,19,5776,286.0,149.0,131.0,263.0
82879,50515,10,70756,262.0,267.0,228.0,439.0
82880,50515,33,655,330.0,267.0,155.0,21.0
82881,50515,39,2231,426.0,371.0,51.0,80.0
82882,50515,23,1635,370.0,887.0,49.0,107.0
82883,50515,23,1693,239.0,895.0,76.0,100.0
82884,50517,18,372,427.0,530.0,33.0,23.0
82885,50517,23,986,266.0,892.0,43.0,74.0
82886,50517,23,1037,343.0,890.0,44.0,77.0
82887,50517,8,18020,268.0,499.0,178.0,134.0
82888,50517,19,1309,269.0,389.0,134.0,22.0
82889,50517,34,200,321.0,389.0,29.0,13.0
82890,50517,28,1428,300.0,216.0,82.0,55.0
82891,50517,31,5447,214.0,256.0,57.0,186.0
82892,50517,31,6696,410.0,254.0,56.0,187.0
82893,50517,0,51499,214.0,216.0,252.0,305.0
82894,50517,24,10558,187.0,244.0,102.0,416.0
82895,50518,10,88362,216.0,218.0,271.0,427.0
82896,50518,33,1637,292.0,218.0,139.0,59.0
82897,50518,31,11910,410.0,243.0,77.0,296.0
82898,50518,31,9436,216.0,229.0,65.0,303.0
82899,50518,23,2939,375.0,913.0,47.0,95.0
82900,50518,23,5640,313.0,862.0,69.0,146.0
82901,50518,21,7201,378.0,642.0,62.0,351.0
82902,50518,21,14044,337.0,635.0,91.0,361.0
82903,50519,6,49207,231.0,783.0,335.0,240.0
82904,50519,32,655,231.0,787.0,60.0,32.0
82905,50519,32,390,457.0,784.0,34.0,24.0
82906,50519,1,158334,139.0,270.0,461.0,547.0
82907,50519,31,10105,497.0,323.0,103.0,175.0
82908,50519,31,10269,139.0,373.0,109.0,170.0
82909,50519,33,2814,277.0,270.0,144.0,73.0
82910,50521,13,1775,341.0,88.0,70.0,34.0
82911,50521,10,182158,63.0,182.0,516.0,547.0
82912,50521,31,7016,451.0,204.0,95.0,135.0
82913,50521,31,6402,164.0,187.0,100.0,126.0
82914,50521,33,670,303.0,190.0,119.0,45.0
82915,50521,19,6181,248.0,336.0,195.0,113.0
82916,50521,32,404,503.0,441.0,31.0,43.0
82917,50521,32,689,144.0,389.0,46.0,50.0
82918,50521,21,6991,374.0,713.0,93.0,119.0
82919,50521,21,6645,274.0,694.0,80.0,114.0
82920,50521,23,6997,302.0,784.0,57.0,165.0
82921,50521,23,7587,414.0,824.0,75.0,150.0
82922,50522,23,1874,147.0,955.0,67.0,68.0
82923,50522,10,79419,42.0,296.0,262.0,727.0
82924,50522,33,287,212.0,296.0,73.0,83.0
82925,50524,1,272672,275.0,65.0,476.0,718.0
82926,50524,31,2043,708.0,114.0,43.0,102.0
82927,50524,31,2549,275.0,113.0,54.0,112.0
82928,50524,33,4743,385.0,65.0,268.0,158.0
82929,50525,31,39360,419.0,214.0,157.0,423.0
82930,50525,31,26851,6.0,277.0,125.0,389.0
82931,50525,33,2431,220.0,208.0,198.0,72.0
82932,50525,2,262021,6.0,209.0,570.0,714.0
82933,50525,15,1422,206.0,2.0,145.0,40.0
82934,50525,8,34694,163.0,868.0,327.0,155.0
82935,50525,32,294,441.0,868.0,14.0,39.0
82936,50526,6,49375,168.0,846.0,336.0,176.0
82937,50526,1,151458,177.0,281.0,334.0,586.0
82938,50526,33,4122,245.0,281.0,194.0,118.0
82939,50526,32,993,441.0,849.0,62.0,27.0
82940,50526,32,371,181.0,846.0,49.0,16.0
82941,50530,11,46325,157.0,236.0,209.0,355.0
82942,50530,33,684,261.0,236.0,64.0,27.0
82943,50530,31,2113,194.0,239.0,50.0,83.0
82944,50530,23,1714,261.0,807.0,56.0,110.0
82945,50530,23,2927,193.0,823.0,72.0,113.0
82946,50531,23,919,308.0,900.0,29.0,76.0
82947,50531,23,2813,319.0,884.0,64.0,118.0
82948,50531,10,86771,212.0,237.0,280.0,539.0
82949,50531,19,4029,271.0,383.0,135.0,54.0
82950,50531,34,384,285.0,383.0,26.0,46.0
82951,50531,31,2542,429.0,261.0,63.0,93.0
82952,50531,31,1102,259.0,278.0,35.0,84.0
82953,50531,39,2923,289.0,274.0,64.0,64.0
82954,50531,33,288,329.0,237.0,64.0,59.0
82955,49496,10,182585,0.0,464.0,681.0,559.0
82956,49496,33,3955,258.0,481.0,233.0,236.0
82957,49496,31,54848,509.0,501.0,171.0,522.0
82958,49496,31,28603,0.0,483.0,169.0,540.0
82959,49496,36,59674,192.0,464.0,374.0,559.0
82960,49546,5,330162,263.0,209.0,557.0,717.0
82961,49546,28,5128,431.0,209.0,191.0,52.0
82962,49566,13,1957,458.0,133.0,86.0,35.0
82963,49566,33,1643,463.0,206.0,101.0,112.0
82964,49566,31,4261,597.0,217.0,68.0,104.0
82965,49566,31,3974,350.0,215.0,65.0,89.0
82966,49566,1,38107,350.0,206.0,315.0,235.0
82967,49566,24,4559,407.0,207.0,194.0,195.0
82968,49566,34,90,493.0,437.0,12.0,14.0
82969,49566,19,1242,419.0,433.0,144.0,18.0
82970,49566,32,1372,551.0,478.0,50.0,39.0
82971,49566,32,989,394.0,475.0,46.0,32.0
82972,49566,42,14,597.0,506.0,4.0,5.0
82973,49566,42,6,394.0,502.0,3.0,3.0
82974,49566,6,71321,389.0,439.0,215.0,477.0
82975,49566,23,2236,420.0,901.0,51.0,71.0
82976,49566,23,2175,468.0,901.0,50.0,74.0
82977,49594,10,67969,281.0,295.0,265.0,432.0
82978,49594,33,406,359.0,299.0,79.0,38.0
82979,49594,19,6755,340.0,404.0,136.0,58.0
82980,49594,34,1048,391.0,404.0,32.0,57.0
82981,49594,31,6863,489.0,273.0,54.0,216.0
82982,49594,31,8620,271.0,269.0,53.0,210.0
82983,49594,3,25950,271.0,263.0,272.0,282.0
82984,49594,21,15012,344.0,710.0,90.0,304.0
82985,49594,23,895,384.0,951.0,53.0,72.0
82986,49594,21,13968,417.0,709.0,70.0,293.0
82987,49594,23,1420,434.0,949.0,52.0,74.0
82988,49656,32,9806,520.0,745.0,112.0,276.0
82989,49656,35,12852,270.0,215.0,119.0,806.0
82990,49656,31,20106,83.0,186.0,94.0,583.0
82991,49656,31,99268,569.0,116.0,196.0,905.0
82992,49656,33,12599,237.0,67.0,344.0,184.0
82993,49656,9,581453,40.0,67.0,725.0,954.0
82994,49684,2,124757,131.0,230.0,345.0,524.0
82995,49684,33,8494,243.0,229.0,139.0,106.0
82996,49684,6,103182,112.0,706.0,421.0,317.0
82997,49684,19,4490,153.0,708.0,295.0,78.0
82998,49684,34,804,238.0,755.0,55.0,31.0
82999,49684,32,2144,455.0,751.0,75.0,129.0
83000,49684,32,1951,112.0,803.0,34.0,121.0
83001,49684,18,1118,491.0,742.0,52.0,62.0
83002,49698,2,441532,62.0,196.0,711.0,788.0
83003,49698,33,24980,235.0,197.0,333.0,173.0
83004,49698,31,54450,61.0,255.0,132.0,724.0
83005,49698,31,58935,628.0,257.0,145.0,728.0
83006,49698,36,17976,591.0,280.0,134.0,336.0
83007,49698,36,17068,99.0,255.0,93.0,404.0
83008,49728,18,919,434.0,516.0,35.0,43.0
83009,49728,33,689,311.0,247.0,100.0,80.0
83010,49728,15,630,338.0,66.0,47.0,41.0
83011,49728,23,1395,259.0,896.0,62.0,110.0
83012,49728,23,1503,313.0,921.0,53.0,97.0
83013,49728,10,96459,192.0,247.0,245.0,531.0
83014,49745,10,147188,143.0,214.0,362.0,764.0
83015,49745,33,1266,240.0,215.0,120.0,74.0
83016,49745,36,3625,221.0,214.0,153.0,97.0
83017,49806,31,11327,443.0,308.0,107.0,164.0
83018,49806,31,8472,134.0,217.0,97.0,166.0
83019,49806,33,1538,307.0,203.0,140.0,83.0
83020,49806,36,10527,228.0,364.0,202.0,102.0
83021,49806,14,15519,296.0,17.0,232.0,168.0
83022,49806,32,460,174.0,633.0,20.0,65.0
83023,49806,6,72944,173.0,619.0,263.0,404.0
83024,49806,1,125499,134.0,203.0,416.0,527.0
83025,49806,36,4112,385.0,314.0,83.0,76.0
83026,49829,10,146604,222.0,105.0,250.0,762.0
83027,49829,19,8093,278.0,257.0,136.0,69.0
83028,49829,33,509,241.0,167.0,172.0,53.0
83029,49863,4,126436,143.0,321.0,416.0,573.0
83030,49863,31,29131,453.0,393.0,106.0,501.0
83031,49863,31,27966,143.0,358.0,85.0,495.0
83032,49863,33,1362,286.0,322.0,165.0,69.0
83033,49863,2,77775,191.0,257.0,299.0,611.0
83034,49863,33,8272,294.0,257.0,155.0,100.0
83035,49863,13,4619,247.0,183.0,160.0,59.0
83036,49863,6,45113,93.0,834.0,397.0,189.0
83037,49888,23,2040,100.0,867.0,78.0,109.0
83038,49888,23,2068,372.0,863.0,58.0,114.0
83039,49888,10,72145,192.0,211.0,225.0,446.0
83040,49888,33,222,265.0,241.0,41.0,11.0
83041,49888,31,12307,294.0,220.0,123.0,301.0
83042,49888,24,3907,204.0,480.0,187.0,71.0
83043,49943,30,118,493.0,174.0,31.0,12.0
83044,49943,30,111,322.0,178.0,32.0,10.0
83045,49943,33,268,386.0,196.0,59.0,11.0
83046,49943,10,69572,314.0,174.0,233.0,432.0
83047,49943,23,2070,430.0,895.0,49.0,124.0
83048,49943,23,2657,242.0,892.0,72.0,126.0
83049,49945,1,505022,0.0,68.0,767.0,955.0
83050,49945,31,19595,632.0,181.0,135.0,302.0
83051,49945,31,18984,0.0,188.0,121.0,295.0
83052,49945,33,12428,211.0,68.0,313.0,111.0
83053,50023,31,67849,145.0,418.0,383.0,369.0
83054,50023,31,1165,476.0,637.0,50.0,38.0
83055,50023,33,1875,298.0,341.0,96.0,35.0
83056,50023,2,176966,144.0,339.0,383.0,634.0
83057,50095,23,1805,186.0,838.0,54.0,118.0
83058,50095,23,1282,245.0,795.0,40.0,100.0
83059,50095,33,2970,126.0,246.0,219.0,86.0
83060,50095,10,73502,116.0,246.0,229.0,520.0
83061,50126,9,47451,202.0,296.0,302.0,325.0
83062,50126,29,3972,306.0,324.0,137.0,182.0
83063,50126,32,428,273.0,483.0,20.0,31.0
83064,50126,31,11766,202.0,305.0,82.0,313.0
83065,50126,31,9058,442.0,296.0,62.0,318.0
83066,50126,2,10896,339.0,279.0,85.0,190.0
83067,50126,33,220,360.0,279.0,37.0,15.0
83068,50126,7,15275,272.0,464.0,189.0,178.0
83069,50175,33,1998,431.0,176.0,120.0,126.0
83070,50175,31,22905,542.0,181.0,147.0,365.0
83071,50175,31,11420,264.0,197.0,116.0,233.0
83072,50175,10,99623,264.0,176.0,425.0,431.0
83073,50183,10,84513,254.0,322.0,213.0,630.0
83074,50183,33,266,332.0,322.0,57.0,29.0
83075,50183,19,10878,316.0,461.0,107.0,261.0
83076,50183,37,280,362.0,471.0,20.0,23.0
83077,50183,24,2781,412.0,522.0,45.0,109.0
83078,50268,6,43085,163.0,735.0,194.0,288.0
83079,50268,4,107329,68.0,292.0,479.0,459.0
83080,50268,31,15145,379.0,388.0,168.0,226.0
83081,50268,31,7851,68.0,362.0,85.0,243.0
83082,50268,30,372,168.0,319.0,61.0,18.0
83083,50268,30,670,373.0,357.0,58.0,33.0
83084,50268,32,2344,258.0,575.0,36.0,91.0
83085,50268,42,46,248.0,934.0,7.0,7.0
83086,50268,42,27,264.0,794.0,5.0,6.0
83087,50268,42,53,261.0,756.0,8.0,8.0
83088,50268,42,56,256.0,867.0,8.0,8.0
83089,50268,42,48,244.0,969.0,9.0,6.0
83090,50268,42,33,242.0,1000.0,6.0,8.0
83091,50268,32,3784,310.0,735.0,47.0,106.0
83092,50268,28,3577,207.0,292.0,153.0,79.0
83093,50268,35,3031,176.0,342.0,134.0,364.0
83094,50313,36,6544,268.0,160.0,187.0,92.0
83095,50313,33,1395,260.0,161.0,141.0,97.0
83096,50313,10,168831,127.0,160.0,328.0,863.0
83097,50313,24,3938,288.0,475.0,89.0,88.0
83098,50356,21,3523,377.0,690.0,45.0,144.0
83099,50356,21,8949,320.0,693.0,82.0,184.0
83100,50356,23,4615,301.0,856.0,116.0,63.0
83101,50356,31,7088,409.0,262.0,73.0,168.0
83102,50356,33,530,321.0,241.0,94.0,45.0
83103,50356,25,2334,317.0,227.0,92.0,40.0
83104,50356,14,9140,117.0,399.0,119.0,163.0
83105,50356,13,729,328.0,168.0,68.0,19.0
83106,50356,8,33055,286.0,503.0,202.0,203.0
83107,50356,1,47586,171.0,241.0,311.0,269.0
83108,50356,31,6810,171.0,260.0,115.0,181.0
83109,50357,38,76872,105.0,449.0,445.0,309.0
83110,50357,33,11719,161.0,0.0,317.0,105.0
83111,50357,10,411508,0.0,0.0,644.0,1014.0
83112,50377,33,232,258.0,336.0,48.0,29.0
83113,50377,11,54375,196.0,336.0,181.0,520.0
83114,50377,23,849,226.0,841.0,37.0,101.0
83115,50377,23,798,304.0,835.0,35.0,95.0
83116,50437,10,76803,253.0,180.0,202.0,509.0
83117,50437,33,493,322.0,182.0,96.0,80.0
83118,50437,23,656,331.0,910.0,35.0,94.0
83119,50437,23,1446,365.0,907.0,48.0,104.0
83120,50454,33,1268,110.0,117.0,106.0,127.0
83121,50454,1,32071,101.0,111.0,213.0,300.0
83122,50454,8,35292,205.0,321.0,250.0,242.0
83123,50454,43,18346,236.0,354.0,219.0,209.0
83124,50454,23,12421,445.0,765.0,146.0,229.0
83125,50454,23,5135,509.0,728.0,109.0,200.0
83126,50454,21,24193,276.0,515.0,241.0,415.0
83127,50454,21,24914,353.0,430.0,242.0,448.0
83128,50478,13,11311,54.0,0.0,164.0,126.0
83129,50478,0,442754,0.0,166.0,661.0,857.0
83130,50478,28,12504,323.0,166.0,178.0,157.0
83131,50478,31,137080,375.0,293.0,286.0,730.0
83132,50478,24,20762,395.0,220.0,286.0,803.0
83133,50494,42,58,286.0,923.0,8.0,10.0
83134,50494,42,67,318.0,901.0,9.0,10.0
83135,50494,42,58,397.0,882.0,8.0,10.0
83136,50494,32,7198,283.0,862.0,122.0,82.0
83137,50494,36,180,298.0,926.0,19.0,15.0
83138,50494,32,90,472.0,817.0,7.0,25.0
